x,y,objet
183.929,39.184,rectangle
185.052,38.0616,rectangle
186.174,38.0616,rectangle
187.297,38.0616,rectangle
185.052,39.184,rectangle
186.174,39.184,rectangle
187.297,39.184,rectangle
188.419,38.0616,rectangle
189.542,38.0616,rectangle
188.419,39.184,rectangle
189.542,39.184,rectangle
190.664,38.0616,rectangle
191.786,38.0616,rectangle
190.664,39.184,rectangle
191.786,39.184,rectangle
192.909,38.0616,rectangle
194.031,38.0616,rectangle
192.909,39.184,rectangle
194.031,39.184,rectangle
195.154,38.0616,rectangle
196.276,38.0616,rectangle
197.399,38.0616,rectangle
195.154,39.184,rectangle
196.276,39.184,rectangle
197.399,39.184,rectangle
198.521,38.0616,rectangle
199.644,38.0616,rectangle
198.521,39.184,rectangle
199.644,39.184,rectangle
200.766,38.0616,rectangle
201.889,38.0616,rectangle
200.766,39.184,rectangle
201.889,39.184,rectangle
203.011,38.0616,rectangle
204.134,38.0616,rectangle
203.011,39.184,rectangle
204.134,39.184,rectangle
205.256,38.0616,rectangle
206.378,38.0616,rectangle
205.256,39.184,rectangle
206.378,39.184,rectangle
207.501,38.0616,rectangle
208.623,38.0616,rectangle
209.746,38.0616,rectangle
207.501,39.184,rectangle
208.623,39.184,rectangle
209.746,39.184,rectangle
210.868,38.0616,rectangle
211.991,38.0616,rectangle
210.868,39.184,rectangle
211.991,39.184,rectangle
213.113,38.0616,rectangle
214.236,38.0616,rectangle
213.113,39.184,rectangle
214.236,39.184,rectangle
35.7643,40.3065,rectangle
36.8867,40.3065,rectangle
35.7643,41.4289,rectangle
36.8867,41.4289,rectangle
38.0092,40.3065,rectangle
39.1317,40.3065,rectangle
38.0092,41.4289,rectangle
39.1317,41.4289,rectangle
40.2541,40.3065,rectangle
41.3766,40.3065,rectangle
42.499,40.3065,rectangle
40.2541,41.4289,rectangle
41.3766,41.4289,rectangle
42.499,41.4289,rectangle
43.6215,40.3065,rectangle
44.744,40.3065,rectangle
43.6215,41.4289,rectangle
44.744,41.4289,rectangle
45.8664,40.3065,rectangle
46.9889,40.3065,rectangle
45.8664,41.4289,rectangle
46.9889,41.4289,rectangle
48.1113,40.3065,rectangle
49.2338,40.3065,rectangle
48.1113,41.4289,rectangle
49.2338,41.4289,rectangle
50.3563,40.3065,rectangle
51.4787,40.3065,rectangle
50.3563,41.4289,rectangle
51.4787,41.4289,rectangle
52.6012,40.3065,rectangle
53.7237,40.3065,rectangle
54.8461,40.3065,rectangle
52.6012,41.4289,rectangle
53.7237,41.4289,rectangle
54.8461,41.4289,rectangle
55.9686,40.3065,rectangle
57.091,40.3065,rectangle
55.9686,41.4289,rectangle
57.091,41.4289,rectangle
58.2135,40.3065,rectangle
59.336,40.3065,rectangle
58.2135,41.4289,rectangle
59.336,41.4289,rectangle
60.4584,40.3065,rectangle
61.5809,40.3065,rectangle
60.4584,41.4289,rectangle
61.5809,41.4289,rectangle
62.7034,40.3065,rectangle
63.8258,40.3065,rectangle
64.9483,40.3065,rectangle
62.7034,41.4289,rectangle
63.8258,41.4289,rectangle
64.9483,41.4289,rectangle
66.0707,40.3065,rectangle
67.1932,40.3065,rectangle
66.0707,41.4289,rectangle
67.1932,41.4289,rectangle
68.3157,40.3065,rectangle
69.4381,40.3065,rectangle
68.3157,41.4289,rectangle
69.4381,41.4289,rectangle
70.5606,40.3065,rectangle
71.6831,40.3065,rectangle
70.5606,41.4289,rectangle
71.6831,41.4289,rectangle
72.8055,40.3065,rectangle
73.928,40.3065,rectangle
72.8055,41.4289,rectangle
73.928,41.4289,rectangle
75.0504,40.3065,rectangle
76.1729,40.3065,rectangle
77.2954,40.3065,rectangle
75.0504,41.4289,rectangle
76.1729,41.4289,rectangle
77.2954,41.4289,rectangle
78.4178,40.3065,rectangle
79.5403,40.3065,rectangle
78.4178,41.4289,rectangle
79.5403,41.4289,rectangle
80.6627,40.3065,rectangle
81.7852,40.3065,rectangle
80.6627,41.4289,rectangle
81.7852,41.4289,rectangle
82.9077,40.3065,rectangle
84.0301,40.3065,rectangle
82.9077,41.4289,rectangle
84.0301,41.4289,rectangle
85.1526,40.3065,rectangle
86.2751,40.3065,rectangle
87.3975,40.3065,rectangle
85.1526,41.4289,rectangle
86.2751,41.4289,rectangle
87.3975,41.4289,rectangle
88.52,40.3065,rectangle
89.6424,40.3065,rectangle
88.52,41.4289,rectangle
89.6424,41.4289,rectangle
90.7649,40.3065,rectangle
91.8874,40.3065,rectangle
90.7649,41.4289,rectangle
91.8874,41.4289,rectangle
93.0098,40.3065,rectangle
94.1323,40.3065,rectangle
93.0098,41.4289,rectangle
94.1323,41.4289,rectangle
95.2548,40.3065,rectangle
96.3772,40.3065,rectangle
97.4997,40.3065,rectangle
95.2548,41.4289,rectangle
96.3772,41.4289,rectangle
97.4997,41.4289,rectangle
98.6221,40.3065,rectangle
99.7446,40.3065,rectangle
98.6221,41.4289,rectangle
99.7446,41.4289,rectangle
100.867,40.3065,rectangle
101.99,40.3065,rectangle
100.867,41.4289,rectangle
101.99,41.4289,rectangle
103.112,40.3065,rectangle
104.234,40.3065,rectangle
103.112,41.4289,rectangle
104.234,41.4289,rectangle
105.357,40.3065,rectangle
106.479,40.3065,rectangle
105.357,41.4289,rectangle
106.479,41.4289,rectangle
107.602,40.3065,rectangle
108.724,40.3065,rectangle
109.847,40.3065,rectangle
107.602,41.4289,rectangle
108.724,41.4289,rectangle
109.847,41.4289,rectangle
110.969,40.3065,rectangle
112.092,40.3065,rectangle
110.969,41.4289,rectangle
112.092,41.4289,rectangle
113.214,40.3065,rectangle
114.337,40.3065,rectangle
113.214,41.4289,rectangle
114.337,41.4289,rectangle
115.459,40.3065,rectangle
116.582,40.3065,rectangle
115.459,41.4289,rectangle
116.582,41.4289,rectangle
117.704,40.3065,rectangle
118.826,40.3065,rectangle
119.949,40.3065,rectangle
117.704,41.4289,rectangle
118.826,41.4289,rectangle
119.949,41.4289,rectangle
121.071,40.3065,rectangle
122.194,40.3065,rectangle
121.071,41.4289,rectangle
122.194,41.4289,rectangle
123.316,40.3065,rectangle
124.439,40.3065,rectangle
123.316,41.4289,rectangle
124.439,41.4289,rectangle
125.561,40.3065,rectangle
126.684,40.3065,rectangle
125.561,41.4289,rectangle
126.684,41.4289,rectangle
127.806,40.3065,rectangle
128.929,40.3065,rectangle
127.806,41.4289,rectangle
128.929,41.4289,rectangle
130.051,40.3065,rectangle
131.174,40.3065,rectangle
132.296,40.3065,rectangle
130.051,41.4289,rectangle
131.174,41.4289,rectangle
132.296,41.4289,rectangle
133.418,40.3065,rectangle
134.541,40.3065,rectangle
133.418,41.4289,rectangle
134.541,41.4289,rectangle
135.663,40.3065,rectangle
136.786,40.3065,rectangle
135.663,41.4289,rectangle
136.786,41.4289,rectangle
137.908,40.3065,rectangle
139.031,40.3065,rectangle
137.908,41.4289,rectangle
139.031,41.4289,rectangle
140.153,40.3065,rectangle
141.276,40.3065,rectangle
142.398,40.3065,rectangle
140.153,41.4289,rectangle
141.276,41.4289,rectangle
142.398,41.4289,rectangle
143.521,40.3065,rectangle
144.643,40.3065,rectangle
143.521,41.4289,rectangle
144.643,41.4289,rectangle
145.766,40.3065,rectangle
146.888,40.3065,rectangle
145.766,41.4289,rectangle
146.888,41.4289,rectangle
148.01,40.3065,rectangle
149.133,40.3065,rectangle
148.01,41.4289,rectangle
149.133,41.4289,rectangle
150.255,40.3065,rectangle
151.378,40.3065,rectangle
150.255,41.4289,rectangle
151.378,41.4289,rectangle
152.5,40.3065,rectangle
153.623,40.3065,rectangle
154.745,40.3065,rectangle
152.5,41.4289,rectangle
153.623,41.4289,rectangle
154.745,41.4289,rectangle
155.868,40.3065,rectangle
156.99,40.3065,rectangle
155.868,41.4289,rectangle
156.99,41.4289,rectangle
158.113,40.3065,rectangle
159.235,40.3065,rectangle
158.113,41.4289,rectangle
159.235,41.4289,rectangle
160.358,40.3065,rectangle
161.48,40.3065,rectangle
160.358,41.4289,rectangle
161.48,41.4289,rectangle
162.602,40.3065,rectangle
163.725,40.3065,rectangle
164.847,40.3065,rectangle
162.602,41.4289,rectangle
163.725,41.4289,rectangle
164.847,41.4289,rectangle
165.97,40.3065,rectangle
167.092,40.3065,rectangle
165.97,41.4289,rectangle
167.092,41.4289,rectangle
168.215,40.3065,rectangle
169.337,40.3065,rectangle
168.215,41.4289,rectangle
169.337,41.4289,rectangle
170.46,40.3065,rectangle
171.582,40.3065,rectangle
170.46,41.4289,rectangle
171.582,41.4289,rectangle
172.705,40.3065,rectangle
173.827,40.3065,rectangle
174.95,40.3065,rectangle
172.705,41.4289,rectangle
173.827,41.4289,rectangle
174.95,41.4289,rectangle
176.072,40.3065,rectangle
177.194,40.3065,rectangle
176.072,41.4289,rectangle
177.194,41.4289,rectangle
178.317,40.3065,rectangle
179.439,40.3065,rectangle
178.317,41.4289,rectangle
179.439,41.4289,rectangle
180.562,40.3065,rectangle
181.684,40.3065,rectangle
180.562,41.4289,rectangle
181.684,41.4289,rectangle
182.807,40.3065,rectangle
183.929,40.3065,rectangle
182.807,41.4289,rectangle
183.929,41.4289,rectangle
185.052,40.3065,rectangle
186.174,40.3065,rectangle
187.297,40.3065,rectangle
185.052,41.4289,rectangle
186.174,41.4289,rectangle
187.297,41.4289,rectangle
188.419,40.3065,rectangle
189.542,40.3065,rectangle
188.419,41.4289,rectangle
189.542,41.4289,rectangle
190.664,40.3065,rectangle
191.786,40.3065,rectangle
190.664,41.4289,rectangle
191.786,41.4289,rectangle
192.909,40.3065,rectangle
194.031,40.3065,rectangle
192.909,41.4289,rectangle
194.031,41.4289,rectangle
195.154,40.3065,rectangle
196.276,40.3065,rectangle
197.399,40.3065,rectangle
195.154,41.4289,rectangle
196.276,41.4289,rectangle
197.399,41.4289,rectangle
198.521,40.3065,rectangle
199.644,40.3065,rectangle
198.521,41.4289,rectangle
199.644,41.4289,rectangle
200.766,40.3065,rectangle
201.889,40.3065,rectangle
200.766,41.4289,rectangle
201.889,41.4289,rectangle
203.011,40.3065,rectangle
204.134,40.3065,rectangle
203.011,41.4289,rectangle
204.134,41.4289,rectangle
205.256,40.3065,rectangle
206.378,40.3065,rectangle
205.256,41.4289,rectangle
206.378,41.4289,rectangle
207.501,40.3065,rectangle
208.623,40.3065,rectangle
209.746,40.3065,rectangle
207.501,41.4289,rectangle
208.623,41.4289,rectangle
209.746,41.4289,rectangle
210.868,40.3065,rectangle
211.991,40.3065,rectangle
210.868,41.4289,rectangle
211.991,41.4289,rectangle
213.113,40.3065,rectangle
214.236,40.3065,rectangle
213.113,41.4289,rectangle
214.236,41.4289,rectangle
35.7643,42.5514,rectangle
36.8867,42.5514,rectangle
35.7643,43.6739,rectangle
36.8867,43.6739,rectangle
35.7643,44.7963,rectangle
36.8867,44.7963,rectangle
38.0092,42.5514,rectangle
39.1317,42.5514,rectangle
38.0092,43.6739,rectangle
39.1317,43.6739,rectangle
38.0092,44.7963,rectangle
39.1317,44.7963,rectangle
40.2541,42.5514,rectangle
41.3766,42.5514,rectangle
42.499,42.5514,rectangle
40.2541,43.6739,rectangle
41.3766,43.6739,rectangle
42.499,43.6739,rectangle
40.2541,44.7963,rectangle
41.3766,44.7963,rectangle
42.499,44.7963,rectangle
43.6215,42.5514,rectangle
44.744,42.5514,rectangle
43.6215,43.6739,rectangle
44.744,43.6739,rectangle
43.6215,44.7963,rectangle
44.744,44.7963,rectangle
45.8664,42.5514,rectangle
46.9889,42.5514,rectangle
45.8664,43.6739,rectangle
46.9889,43.6739,rectangle
45.8664,44.7963,rectangle
46.9889,44.7963,rectangle
48.1113,42.5514,rectangle
49.2338,42.5514,rectangle
48.1113,43.6739,rectangle
49.2338,43.6739,rectangle
48.1113,44.7963,rectangle
49.2338,44.7963,rectangle
50.3563,42.5514,rectangle
51.4787,42.5514,rectangle
50.3563,43.6739,rectangle
51.4787,43.6739,rectangle
50.3563,44.7963,rectangle
51.4787,44.7963,rectangle
52.6012,42.5514,rectangle
53.7237,42.5514,rectangle
54.8461,42.5514,rectangle
52.6012,43.6739,rectangle
53.7237,43.6739,rectangle
54.8461,43.6739,rectangle
52.6012,44.7963,rectangle
53.7237,44.7963,rectangle
54.8461,44.7963,rectangle
55.9686,42.5514,rectangle
57.091,42.5514,rectangle
55.9686,43.6739,rectangle
57.091,43.6739,rectangle
55.9686,44.7963,rectangle
57.091,44.7963,rectangle
58.2135,42.5514,rectangle
59.336,42.5514,rectangle
58.2135,43.6739,rectangle
59.336,43.6739,rectangle
58.2135,44.7963,rectangle
59.336,44.7963,rectangle
60.4584,42.5514,rectangle
61.5809,42.5514,rectangle
60.4584,43.6739,rectangle
61.5809,43.6739,rectangle
60.4584,44.7963,rectangle
61.5809,44.7963,rectangle
62.7034,42.5514,rectangle
63.8258,42.5514,rectangle
64.9483,42.5514,rectangle
62.7034,43.6739,rectangle
63.8258,43.6739,rectangle
64.9483,43.6739,rectangle
62.7034,44.7963,rectangle
63.8258,44.7963,rectangle
64.9483,44.7963,rectangle
66.0707,42.5514,rectangle
67.1932,42.5514,rectangle
66.0707,43.6739,rectangle
67.1932,43.6739,rectangle
66.0707,44.7963,rectangle
67.1932,44.7963,rectangle
68.3157,42.5514,rectangle
69.4381,42.5514,rectangle
68.3157,43.6739,rectangle
69.4381,43.6739,rectangle
68.3157,44.7963,rectangle
69.4381,44.7963,rectangle
70.5606,42.5514,rectangle
71.6831,42.5514,rectangle
70.5606,43.6739,rectangle
71.6831,43.6739,rectangle
70.5606,44.7963,rectangle
71.6831,44.7963,rectangle
72.8055,42.5514,rectangle
73.928,42.5514,rectangle
72.8055,43.6739,rectangle
73.928,43.6739,rectangle
72.8055,44.7963,rectangle
73.928,44.7963,rectangle
75.0504,42.5514,rectangle
76.1729,42.5514,rectangle
77.2954,42.5514,rectangle
75.0504,43.6739,rectangle
76.1729,43.6739,rectangle
77.2954,43.6739,rectangle
75.0504,44.7963,rectangle
76.1729,44.7963,rectangle
77.2954,44.7963,rectangle
78.4178,42.5514,rectangle
79.5403,42.5514,rectangle
78.4178,43.6739,rectangle
79.5403,43.6739,rectangle
78.4178,44.7963,rectangle
79.5403,44.7963,rectangle
80.6627,42.5514,rectangle
81.7852,42.5514,rectangle
80.6627,43.6739,rectangle
81.7852,43.6739,rectangle
80.6627,44.7963,rectangle
81.7852,44.7963,rectangle
82.9077,42.5514,rectangle
84.0301,42.5514,rectangle
82.9077,43.6739,rectangle
84.0301,43.6739,rectangle
82.9077,44.7963,rectangle
84.0301,44.7963,rectangle
85.1526,42.5514,rectangle
86.2751,42.5514,rectangle
87.3975,42.5514,rectangle
85.1526,43.6739,rectangle
86.2751,43.6739,rectangle
87.3975,43.6739,rectangle
85.1526,44.7963,rectangle
86.2751,44.7963,rectangle
87.3975,44.7963,rectangle
88.52,42.5514,rectangle
89.6424,42.5514,rectangle
88.52,43.6739,rectangle
89.6424,43.6739,rectangle
88.52,44.7963,rectangle
89.6424,44.7963,rectangle
90.7649,42.5514,rectangle
91.8874,42.5514,rectangle
90.7649,43.6739,rectangle
91.8874,43.6739,rectangle
90.7649,44.7963,rectangle
91.8874,44.7963,rectangle
93.0098,42.5514,rectangle
94.1323,42.5514,rectangle
93.0098,43.6739,rectangle
94.1323,43.6739,rectangle
93.0098,44.7963,rectangle
94.1323,44.7963,rectangle
95.2548,42.5514,rectangle
96.3772,42.5514,rectangle
97.4997,42.5514,rectangle
95.2548,43.6739,rectangle
96.3772,43.6739,rectangle
97.4997,43.6739,rectangle
95.2548,44.7963,rectangle
96.3772,44.7963,rectangle
97.4997,44.7963,rectangle
98.6221,42.5514,rectangle
99.7446,42.5514,rectangle
98.6221,43.6739,rectangle
99.7446,43.6739,rectangle
98.6221,44.7963,rectangle
99.7446,44.7963,rectangle
100.867,42.5514,rectangle
101.99,42.5514,rectangle
100.867,43.6739,rectangle
101.99,43.6739,rectangle
100.867,44.7963,rectangle
101.99,44.7963,rectangle
103.112,42.5514,rectangle
104.234,42.5514,rectangle
103.112,43.6739,rectangle
104.234,43.6739,rectangle
103.112,44.7963,rectangle
104.234,44.7963,rectangle
105.357,42.5514,rectangle
106.479,42.5514,rectangle
105.357,43.6739,rectangle
106.479,43.6739,rectangle
105.357,44.7963,rectangle
106.479,44.7963,rectangle
107.602,42.5514,rectangle
108.724,42.5514,rectangle
109.847,42.5514,rectangle
107.602,43.6739,rectangle
108.724,43.6739,rectangle
109.847,43.6739,rectangle
107.602,44.7963,rectangle
108.724,44.7963,rectangle
109.847,44.7963,rectangle
110.969,42.5514,rectangle
112.092,42.5514,rectangle
110.969,43.6739,rectangle
112.092,43.6739,rectangle
110.969,44.7963,rectangle
112.092,44.7963,rectangle
113.214,42.5514,rectangle
114.337,42.5514,rectangle
113.214,43.6739,rectangle
114.337,43.6739,rectangle
113.214,44.7963,rectangle
114.337,44.7963,rectangle
115.459,42.5514,rectangle
116.582,42.5514,rectangle
115.459,43.6739,rectangle
116.582,43.6739,rectangle
115.459,44.7963,rectangle
116.582,44.7963,rectangle
117.704,42.5514,rectangle
118.826,42.5514,rectangle
119.949,42.5514,rectangle
117.704,43.6739,rectangle
118.826,43.6739,rectangle
119.949,43.6739,rectangle
117.704,44.7963,rectangle
118.826,44.7963,rectangle
119.949,44.7963,rectangle
121.071,42.5514,rectangle
122.194,42.5514,rectangle
121.071,43.6739,rectangle
122.194,43.6739,rectangle
121.071,44.7963,rectangle
122.194,44.7963,rectangle
123.316,42.5514,rectangle
124.439,42.5514,rectangle
123.316,43.6739,rectangle
124.439,43.6739,rectangle
123.316,44.7963,rectangle
124.439,44.7963,rectangle
125.561,42.5514,rectangle
126.684,42.5514,rectangle
125.561,43.6739,rectangle
126.684,43.6739,rectangle
125.561,44.7963,rectangle
126.684,44.7963,rectangle
127.806,42.5514,rectangle
128.929,42.5514,rectangle
127.806,43.6739,rectangle
128.929,43.6739,rectangle
127.806,44.7963,rectangle
128.929,44.7963,rectangle
130.051,42.5514,rectangle
131.174,42.5514,rectangle
132.296,42.5514,rectangle
130.051,43.6739,rectangle
131.174,43.6739,rectangle
132.296,43.6739,rectangle
130.051,44.7963,rectangle
131.174,44.7963,rectangle
132.296,44.7963,rectangle
133.418,42.5514,rectangle
134.541,42.5514,rectangle
133.418,43.6739,rectangle
134.541,43.6739,rectangle
133.418,44.7963,rectangle
134.541,44.7963,rectangle
135.663,42.5514,rectangle
136.786,42.5514,rectangle
135.663,43.6739,rectangle
136.786,43.6739,rectangle
135.663,44.7963,rectangle
136.786,44.7963,rectangle
137.908,42.5514,rectangle
139.031,42.5514,rectangle
137.908,43.6739,rectangle
139.031,43.6739,rectangle
137.908,44.7963,rectangle
139.031,44.7963,rectangle
140.153,42.5514,rectangle
141.276,42.5514,rectangle
142.398,42.5514,rectangle
140.153,43.6739,rectangle
141.276,43.6739,rectangle
142.398,43.6739,rectangle
140.153,44.7963,rectangle
141.276,44.7963,rectangle
142.398,44.7963,rectangle
143.521,42.5514,rectangle
144.643,42.5514,rectangle
143.521,43.6739,rectangle
144.643,43.6739,rectangle
143.521,44.7963,rectangle
144.643,44.7963,rectangle
145.766,42.5514,rectangle
146.888,42.5514,rectangle
145.766,43.6739,rectangle
146.888,43.6739,rectangle
145.766,44.7963,rectangle
146.888,44.7963,rectangle
148.01,42.5514,rectangle
149.133,42.5514,rectangle
148.01,43.6739,rectangle
149.133,43.6739,rectangle
148.01,44.7963,rectangle
149.133,44.7963,rectangle
150.255,42.5514,rectangle
151.378,42.5514,rectangle
150.255,43.6739,rectangle
151.378,43.6739,rectangle
150.255,44.7963,rectangle
151.378,44.7963,rectangle
152.5,42.5514,rectangle
153.623,42.5514,rectangle
154.745,42.5514,rectangle
152.5,43.6739,rectangle
153.623,43.6739,rectangle
154.745,43.6739,rectangle
152.5,44.7963,rectangle
153.623,44.7963,rectangle
154.745,44.7963,rectangle
155.868,42.5514,rectangle
156.99,42.5514,rectangle
155.868,43.6739,rectangle
156.99,43.6739,rectangle
155.868,44.7963,rectangle
156.99,44.7963,rectangle
158.113,42.5514,rectangle
159.235,42.5514,rectangle
158.113,43.6739,rectangle
159.235,43.6739,rectangle
158.113,44.7963,rectangle
159.235,44.7963,rectangle
160.358,42.5514,rectangle
161.48,42.5514,rectangle
160.358,43.6739,rectangle
161.48,43.6739,rectangle
160.358,44.7963,rectangle
161.48,44.7963,rectangle
162.602,42.5514,rectangle
163.725,42.5514,rectangle
164.847,42.5514,rectangle
162.602,43.6739,rectangle
163.725,43.6739,rectangle
164.847,43.6739,rectangle
162.602,44.7963,rectangle
163.725,44.7963,rectangle
164.847,44.7963,rectangle
165.97,42.5514,rectangle
167.092,42.5514,rectangle
165.97,43.6739,rectangle
167.092,43.6739,rectangle
165.97,44.7963,rectangle
167.092,44.7963,rectangle
168.215,42.5514,rectangle
169.337,42.5514,rectangle
168.215,43.6739,rectangle
169.337,43.6739,rectangle
168.215,44.7963,rectangle
169.337,44.7963,rectangle
170.46,42.5514,rectangle
171.582,42.5514,rectangle
170.46,43.6739,rectangle
171.582,43.6739,rectangle
170.46,44.7963,rectangle
171.582,44.7963,rectangle
172.705,42.5514,rectangle
173.827,42.5514,rectangle
174.95,42.5514,rectangle
172.705,43.6739,rectangle
173.827,43.6739,rectangle
174.95,43.6739,rectangle
172.705,44.7963,rectangle
173.827,44.7963,rectangle
174.95,44.7963,rectangle
176.072,42.5514,rectangle
177.194,42.5514,rectangle
176.072,43.6739,rectangle
177.194,43.6739,rectangle
176.072,44.7963,rectangle
177.194,44.7963,rectangle
178.317,42.5514,rectangle
179.439,42.5514,rectangle
178.317,43.6739,rectangle
179.439,43.6739,rectangle
178.317,44.7963,rectangle
179.439,44.7963,rectangle
180.562,42.5514,rectangle
181.684,42.5514,rectangle
180.562,43.6739,rectangle
181.684,43.6739,rectangle
180.562,44.7963,rectangle
181.684,44.7963,rectangle
182.807,42.5514,rectangle
183.929,42.5514,rectangle
182.807,43.6739,rectangle
183.929,43.6739,rectangle
182.807,44.7963,rectangle
183.929,44.7963,rectangle
185.052,42.5514,rectangle
186.174,42.5514,rectangle
187.297,42.5514,rectangle
185.052,43.6739,rectangle
186.174,43.6739,rectangle
187.297,43.6739,rectangle
185.052,44.7963,rectangle
186.174,44.7963,rectangle
187.297,44.7963,rectangle
188.419,42.5514,rectangle
189.542,42.5514,rectangle
188.419,43.6739,rectangle
189.542,43.6739,rectangle
188.419,44.7963,rectangle
189.542,44.7963,rectangle
190.664,42.5514,rectangle
191.786,42.5514,rectangle
190.664,43.6739,rectangle
191.786,43.6739,rectangle
190.664,44.7963,rectangle
191.786,44.7963,rectangle
192.909,42.5514,rectangle
194.031,42.5514,rectangle
192.909,43.6739,rectangle
194.031,43.6739,rectangle
192.909,44.7963,rectangle
194.031,44.7963,rectangle
195.154,42.5514,rectangle
196.276,42.5514,rectangle
197.399,42.5514,rectangle
195.154,43.6739,rectangle
196.276,43.6739,rectangle
197.399,43.6739,rectangle
195.154,44.7963,rectangle
196.276,44.7963,rectangle
197.399,44.7963,rectangle
198.521,42.5514,rectangle
199.644,42.5514,rectangle
198.521,43.6739,rectangle
199.644,43.6739,rectangle
198.521,44.7963,rectangle
199.644,44.7963,rectangle
200.766,42.5514,rectangle
201.889,42.5514,rectangle
200.766,43.6739,rectangle
201.889,43.6739,rectangle
200.766,44.7963,rectangle
201.889,44.7963,rectangle
203.011,42.5514,rectangle
204.134,42.5514,rectangle
203.011,43.6739,rectangle
204.134,43.6739,rectangle
203.011,44.7963,rectangle
204.134,44.7963,rectangle
205.256,42.5514,rectangle
206.378,42.5514,rectangle
205.256,43.6739,rectangle
206.378,43.6739,rectangle
205.256,44.7963,rectangle
206.378,44.7963,rectangle
207.501,42.5514,rectangle
208.623,42.5514,rectangle
209.746,42.5514,rectangle
207.501,43.6739,rectangle
208.623,43.6739,rectangle
209.746,43.6739,rectangle
207.501,44.7963,rectangle
208.623,44.7963,rectangle
209.746,44.7963,rectangle
210.868,42.5514,rectangle
211.991,42.5514,rectangle
210.868,43.6739,rectangle
211.991,43.6739,rectangle
210.868,44.7963,rectangle
211.991,44.7963,rectangle
213.113,42.5514,rectangle
214.236,42.5514,rectangle
213.113,43.6739,rectangle
214.236,43.6739,rectangle
213.113,44.7963,rectangle
214.236,44.7963,rectangle
35.7643,45.9188,rectangle
36.8867,45.9188,rectangle
35.7643,47.0412,rectangle
36.8867,47.0412,rectangle
38.0092,45.9188,rectangle
39.1317,45.9188,rectangle
38.0092,47.0412,rectangle
39.1317,47.0412,rectangle
40.2541,45.9188,rectangle
41.3766,45.9188,rectangle
42.499,45.9188,rectangle
40.2541,47.0412,rectangle
41.3766,47.0412,rectangle
42.499,47.0412,rectangle
43.6215,45.9188,rectangle
44.744,45.9188,rectangle
43.6215,47.0412,rectangle
44.744,47.0412,rectangle
45.8664,45.9188,rectangle
46.9889,45.9188,rectangle
45.8664,47.0412,rectangle
46.9889,47.0412,rectangle
48.1113,45.9188,rectangle
49.2338,45.9188,rectangle
48.1113,47.0412,rectangle
49.2338,47.0412,rectangle
50.3563,45.9188,rectangle
51.4787,45.9188,rectangle
50.3563,47.0412,rectangle
51.4787,47.0412,rectangle
52.6012,45.9188,rectangle
53.7237,45.9188,rectangle
54.8461,45.9188,rectangle
52.6012,47.0412,rectangle
53.7237,47.0412,rectangle
54.8461,47.0412,rectangle
55.9686,45.9188,rectangle
57.091,45.9188,rectangle
55.9686,47.0412,rectangle
57.091,47.0412,rectangle
58.2135,45.9188,rectangle
59.336,45.9188,rectangle
58.2135,47.0412,rectangle
59.336,47.0412,rectangle
60.4584,45.9188,rectangle
61.5809,45.9188,rectangle
60.4584,47.0412,rectangle
61.5809,47.0412,rectangle
62.7034,45.9188,rectangle
63.8258,45.9188,rectangle
64.9483,45.9188,rectangle
62.7034,47.0412,rectangle
63.8258,47.0412,rectangle
64.9483,47.0412,rectangle
66.0707,45.9188,rectangle
67.1932,45.9188,rectangle
66.0707,47.0412,rectangle
67.1932,47.0412,rectangle
68.3157,45.9188,rectangle
69.4381,45.9188,rectangle
68.3157,47.0412,rectangle
69.4381,47.0412,rectangle
70.5606,45.9188,rectangle
71.6831,45.9188,rectangle
70.5606,47.0412,rectangle
71.6831,47.0412,rectangle
72.8055,45.9188,rectangle
73.928,45.9188,rectangle
72.8055,47.0412,rectangle
73.928,47.0412,rectangle
75.0504,45.9188,rectangle
76.1729,45.9188,rectangle
77.2954,45.9188,rectangle
75.0504,47.0412,rectangle
76.1729,47.0412,rectangle
77.2954,47.0412,rectangle
78.4178,45.9188,rectangle
79.5403,45.9188,rectangle
78.4178,47.0412,rectangle
79.5403,47.0412,rectangle
80.6627,45.9188,rectangle
81.7852,45.9188,rectangle
80.6627,47.0412,rectangle
81.7852,47.0412,rectangle
82.9077,45.9188,rectangle
84.0301,45.9188,rectangle
82.9077,47.0412,rectangle
84.0301,47.0412,rectangle
85.1526,45.9188,rectangle
86.2751,45.9188,rectangle
87.3975,45.9188,rectangle
85.1526,47.0412,rectangle
86.2751,47.0412,rectangle
87.3975,47.0412,rectangle
88.52,45.9188,rectangle
89.6424,45.9188,rectangle
88.52,47.0412,rectangle
89.6424,47.0412,rectangle
90.7649,45.9188,rectangle
91.8874,45.9188,rectangle
90.7649,47.0412,rectangle
91.8874,47.0412,rectangle
93.0098,45.9188,rectangle
94.1323,45.9188,rectangle
93.0098,47.0412,rectangle
94.1323,47.0412,rectangle
95.2548,45.9188,rectangle
96.3772,45.9188,rectangle
97.4997,45.9188,rectangle
95.2548,47.0412,rectangle
96.3772,47.0412,rectangle
97.4997,47.0412,rectangle
98.6221,45.9188,rectangle
99.7446,45.9188,rectangle
98.6221,47.0412,rectangle
99.7446,47.0412,rectangle
100.867,45.9188,rectangle
101.99,45.9188,rectangle
100.867,47.0412,rectangle
101.99,47.0412,rectangle
