t,id,x,y,vx,vy
0.005,127.806,2.19903,5.27678e-06,-49.9143
0.005,128.929,2.19903,0.000130922,-49.9143
0.005,127.806,2.19957,5.27678e-06,39.9142
0.005,128.929,2.19957,1.26911e-05,39.9143
0.005,130.051,-8.82602,0,-10
0.005,131.174,-8.82602,0,-10
0.005,132.296,-8.82602,0,-10
0.005,130.051,-7.70356,0,-10
0.005,131.174,-7.70356,0,-10
0.005,132.296,-7.70356,0,-10
0.005,130.051,-6.5811,0,-10
0.005,131.174,-6.5811,0,-10
0.005,132.296,-6.5811,0,-10
0.005,130.051,-5.45863,0,-10
0.005,131.174,-5.45863,0,-10
0.005,132.296,-5.45863,0,-10
0.005,130.051,-4.33617,0,-10
0.005,131.174,-4.33617,0,-10
0.005,132.296,-4.33617,0,-10
0.005,130.051,-3.21371,0,-10
0.005,131.174,-3.21371,0,-10
0.005,132.296,-3.21371,0,-10
0.005,130.051,-2.09125,0,-10
0.005,131.174,-2.09125,0,-10
0.005,132.296,-2.09125,0,-10
0.005,130.051,-0.968786,-3.1288e-05,-10
0.005,131.174,-0.968786,-3.89244e-17,-10
0.005,132.296,-0.968786,3.1288e-05,-10
0.005,130.051,0.153676,3.1225e-21,-10
0.005,131.174,0.153676,-3.88741e-17,-10
0.005,132.296,0.153676,3.46945e-21,-10
0.005,130.051,1.27711,-2.08167e-21,-9.80644
0.005,131.174,1.27711,3.51625e-06,-9.80646
0.005,132.296,1.27711,-2.08167e-21,-9.80644
0.005,130.051,2.19903,-7.28584e-21,-49.9143
0.005,131.174,2.19903,-4.10002e-17,-49.9143
0.005,132.296,2.19903,-1.38778e-21,-49.9143
0.005,130.051,2.19957,-1.11022e-20,39.9142
0.005,131.174,2.19957,-4.1811e-17,39.9142
0.005,132.296,2.19957,-2.77556e-21,39.9142
0.005,133.418,-8.82602,0,-10
0.005,134.541,-8.82602,0,-10
0.005,133.418,-7.70356,0,-10
0.005,134.541,-7.70356,0,-10
0.005,133.418,-6.5811,0,-10
0.005,134.541,-6.5811,0,-10
0.005,133.418,-5.45863,0,-10
0.005,134.541,-5.45863,0,-10
0.005,133.418,-4.33617,0,-10
0.005,134.541,-4.33617,0,-10
0.005,133.418,-3.21371,0,-10
0.005,134.541,-3.21371,0,-10
0.005,133.418,-2.09125,0,-10
0.005,134.541,-2.09125,0,-10
0.005,133.418,-0.968786,-2.92326e-05,-10
0.005,134.541,-0.968786,2.92326e-05,-10
0.005,133.418,0.153676,2.05542e-06,-10
0.005,134.541,0.153676,-2.05542e-06,-10
0.005,133.418,1.27711,1.89111e-06,-9.80645
0.005,134.541,1.27711,-3.51625e-06,-9.80644
0.005,133.418,2.19903,-5.94642e-05,-49.9143
0.005,134.541,2.19903,-5.27678e-06,-49.9143
0.005,133.418,2.19957,-1.26911e-05,39.9143
0.005,134.541,2.19957,-5.27678e-06,39.9142
0.005,135.663,-8.82602,0,-10
0.005,136.786,-8.82602,0,-10
0.005,135.663,-7.70356,0,-10
0.005,136.786,-7.70356,0,-10
0.005,135.663,-6.5811,0,-10
0.005,136.786,-6.5811,0,-10
0.005,135.663,-5.45863,0,-10
0.005,136.786,-5.45863,0,-10
0.005,135.663,-4.33617,0,-10
0.005,136.786,-4.33617,0,-10
0.005,135.663,-3.21371,0,-10
0.005,136.786,-3.21371,0,-10
0.005,135.663,-2.09125,0,-10
0.005,136.786,-2.09125,0,-10
0.005,135.663,-0.968786,-2.92326e-05,-10
0.005,136.786,-0.968786,2.92326e-05,-10
0.005,135.663,0.153676,2.05542e-06,-10
0.005,136.786,0.153676,-2.05542e-06,-10
0.005,135.663,1.27711,1.89111e-06,-9.80645
0.005,136.786,1.27711,-1.89111e-06,-9.80645
0.005,135.663,2.19903,5.27678e-06,-49.9143
0.005,136.786,2.19903,-5.27678e-06,-49.9143
0.005,135.663,2.19957,-1.26911e-05,39.9143
0.005,136.786,2.19957,1.26911e-05,39.9143
